disruption_depot_id,disruption_depot_name,disruption_route_id,disruption_route_name,disruption_timestamp,lat_disruption,lng_disruption,disruption_location,passenger_on_bus,disruption_depot_lat,disruption_depot_lng,weather_condition,disruption_time,disruption_traffic_status,disruption_weather_impact,weather_label,disruption_day_of_week,is_weekend,disruption_day_label,disruption_bus_no,is_peak_hour,bus_replacement_priority,bus_replacement_busstop_id_nearby,bus_replacement_route_type,bus_replacement_distance_to_disruption,deadmileage_to_disruption,bus_replacement_route_no,geo_distance_to_disruption,bus_stop_order_from_hub,travel_time_min_from_hub,best_route,disruption_nearby_busstop_latitude,disruption_nearby_busstop_longitude,bus_replacement_route_type_encoded,is_peak_hour_encoded
4,Maluri,474,300,2025-01-07 12:18:00,3.137013,101.768377,SMK BANDAR BARU AMPANG ,11,3.13422,101.7277009,Patchy rain possible,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,VEN1373,False,2,79876,TEMPATAN,10.683,,T305,0.199,3,28.5,0,3.135501,101.769356,1,0
4,Maluri,474,300,2025-01-09 05:19:00,3.133892,101.7516751,Pandan Indah Depot,2,3.13422,101.7277009,Clear,Morning,Non-Peak,0,Normal,3,0,Thursday,VEX3764,False,3,9088,SS,5.564,8.0,AJ03,0.025,1,14.8,1,3.133901,101.751447,2,0
4,Maluri,474,300,2025-01-09 05:19:00,3.133892,101.7516751,Pandan Indah Depot,2,3.13422,101.7277009,Clear,Morning,Non-Peak,0,Normal,3,0,Thursday,VEX3764,False,3,54014,UTAMA,29.157,5.0,420,0.039,2,48.6,0,3.134203333,101.7515104,0,0
4,Maluri,474,300,2025-01-09 05:19:00,3.133892,101.7516751,Pandan Indah Depot,2,3.13422,101.7277009,Clear,Morning,Non-Peak,0,Normal,3,0,Thursday,VEX3764,False,3,49496,TEMPATAN,0.554,7.6,T351,0.039,3,1.5,0,3.134203333,101.7515104,1,0
4,Maluri,474,300,2025-01-09 11:28:00,3.132713,101.760186,AJ434 Pandan Indah Autocity,1,3.13422,101.7277009,Sunny,Morning,Non-Peak,0,Normal,3,0,Thursday,VEN6127,False,3,54009,UTAMA,26.786,5.0,420,0.0,1,44.6,1,3.132713,101.760186,0,0
4,Maluri,474,300,2025-01-09 11:28:00,3.132713,101.760186,AJ434 Pandan Indah Autocity,1,3.13422,101.7277009,Sunny,Morning,Non-Peak,0,Normal,3,0,Thursday,VEN6127,False,3,49383,TEMPATAN,11.563,7.6,T350,0.0,2,30.8,0,3.132713,101.760186,1,0
4,Maluri,474,300,2025-01-09 11:28:00,3.132713,101.760186,AJ434 Pandan Indah Autocity,1,3.13422,101.7277009,Sunny,Morning,Non-Peak,0,Normal,3,0,Thursday,VEN6127,False,3,49537,TEMPATAN,14.634,7.6,T351,0.0,3,39.0,0,3.132713,101.760186,1,0
4,Maluri,474,300,2025-01-09 19:04:00,3.13409,101.75351,HUB PANDAN INDAH,27,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,3,0,Thursday,VEN634,True,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-09 19:04:00,3.13409,101.75351,HUB PANDAN INDAH,27,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,3,0,Thursday,VEN634,True,1,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-09 19:04:00,3.13409,101.75351,HUB PANDAN INDAH,27,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,3,0,Thursday,VEN634,True,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-11 20:23:00,3.156841,101.751118,HAB AMPANG POINT,25,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,VEU6298,True,1,76720,UTAMA,5.823,16.0,303,0.004,1,10.1,1,3.15685856,101.7511458,0,1
4,Maluri,474,300,2025-01-11 20:23:00,3.156841,101.751118,HAB AMPANG POINT,25,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,VEU6298,True,1,47219,TEMPATAN,0.001,12.0,T303,0.004,2,0.0,0,3.15685856,101.7511458,1,1
4,Maluri,474,300,2025-01-11 20:23:00,3.156841,101.751118,HAB AMPANG POINT,25,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,VEU6298,True,1,47241,TEMPATAN,8.9,12.0,T303,0.004,3,24.8,0,3.15685856,101.7511458,1,1
4,Maluri,474,300,2025-01-12 15:13:00,3.14556,101.7692888,Bus stop Bandar Baru Ampang,12,3.13422,101.7277009,Patchy rain possible,Afternoon,Non-Peak,0,Normal,6,1,Sunday,VEU6298,False,2,76714,UTAMA,3.551,16.0,303,0.118,1,4.6,1,3.146240207,101.7684712,0,0
4,Maluri,474,300,2025-01-12 15:13:00,3.14556,101.7692888,Bus stop Bandar Baru Ampang,12,3.13422,101.7277009,Patchy rain possible,Afternoon,Non-Peak,0,Normal,6,1,Sunday,VEU6298,False,2,75629,TEMPATAN,2.977,18.0,T302,0.118,2,6.2,0,3.146240207,101.7684712,1,0
4,Maluri,474,300,2025-01-12 15:13:00,3.14556,101.7692888,Bus stop Bandar Baru Ampang,12,3.13422,101.7277009,Patchy rain possible,Afternoon,Non-Peak,0,Normal,6,1,Sunday,VEU6298,False,2,76207,TEMPATAN,1.287,16.0,T304,0.118,3,2.7,0,3.146240207,101.7684712,1,0
4,Maluri,474,300,2025-01-12 18:15:00,3.13409,101.75351,Hub Pandan Indah,14,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,6,1,Sunday,VGJ8965,True,2,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-12 18:15:00,3.13409,101.75351,Hub Pandan Indah,14,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,6,1,Sunday,VGJ8965,True,2,54015,UTAMA,31.4,5.0,420,0.0,2,54.6,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-12 18:15:00,3.13409,101.75351,Hub Pandan Indah,14,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,6,1,Sunday,VGJ8965,True,2,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.9,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-13 09:26:00,3.13409,101.75351,AJ468 Hub Pandan Indah,5,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,0,0,Monday,WB480G,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-13 09:26:00,3.13409,101.75351,AJ468 Hub Pandan Indah,5,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,0,0,Monday,WB480G,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-13 09:26:00,3.13409,101.75351,AJ468 Hub Pandan Indah,5,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,0,0,Monday,WB480G,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-13 10:35:00,3.13409,101.75351,HUB PANDAN INDAH,2,3.13422,101.7277009,Heavy rain at times,Morning,Peak,1,Bad Weather,0,0,Monday,VEQ7949,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-13 10:35:00,3.13409,101.75351,HUB PANDAN INDAH,2,3.13422,101.7277009,Heavy rain at times,Morning,Peak,1,Bad Weather,0,0,Monday,VEQ7949,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,93.0,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-13 10:35:00,3.13409,101.75351,HUB PANDAN INDAH,2,3.13422,101.7277009,Heavy rain at times,Morning,Peak,1,Bad Weather,0,0,Monday,VEQ7949,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,4.9,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-13 12:22:00,3.13409,101.75351,HUB PANDAN INDAH,18,3.13422,101.7277009,Cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,VER7240,False,2,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-13 12:22:00,3.13409,101.75351,HUB PANDAN INDAH,18,3.13422,101.7277009,Cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,VER7240,False,2,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-13 12:22:00,3.13409,101.75351,HUB PANDAN INDAH,18,3.13422,101.7277009,Cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,VER7240,False,2,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-13 15:29:00,3.13409,101.75351,hub pandan indah,26,3.13422,101.7277009,Overcast,Afternoon,Non-Peak,0,Normal,0,0,Monday,VGJ8965,False,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-13 15:29:00,3.13409,101.75351,hub pandan indah,26,3.13422,101.7277009,Overcast,Afternoon,Non-Peak,0,Normal,0,0,Monday,VGJ8965,False,1,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-13 15:29:00,3.13409,101.75351,hub pandan indah,26,3.13422,101.7277009,Overcast,Afternoon,Non-Peak,0,Normal,0,0,Monday,VGJ8965,False,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-13 20:15:00,3.13409,101.75351,HUB PANDAN INDAH,7,3.13422,101.7277009,Partly cloudy,Evening,Peak,0,Normal,0,0,Monday,VGJ8965,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-13 20:15:00,3.13409,101.75351,HUB PANDAN INDAH,7,3.13422,101.7277009,Partly cloudy,Evening,Peak,0,Normal,0,0,Monday,VGJ8965,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-13 20:15:00,3.13409,101.75351,HUB PANDAN INDAH,7,3.13422,101.7277009,Partly cloudy,Evening,Peak,0,Normal,0,0,Monday,VGJ8965,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-14 18:06:00,3.13409,101.75351,HUB PANDAN INDAH,5,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,1,0,Tuesday,VGJ8965,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-14 18:06:00,3.13409,101.75351,HUB PANDAN INDAH,5,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,1,0,Tuesday,VGJ8965,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-14 18:06:00,3.13409,101.75351,HUB PANDAN INDAH,5,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,1,0,Tuesday,VGJ8965,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-15 07:47:00,3.13409,101.75351,HUB PANDAN INDAH,9,3.13422,101.7277009,Clear,Morning,Peak,0,Normal,2,0,Wednesday,VEU6298,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-15 07:47:00,3.13409,101.75351,HUB PANDAN INDAH,9,3.13422,101.7277009,Clear,Morning,Peak,0,Normal,2,0,Wednesday,VEU6298,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-15 07:47:00,3.13409,101.75351,HUB PANDAN INDAH,9,3.13422,101.7277009,Clear,Morning,Peak,0,Normal,2,0,Wednesday,VEU6298,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-15 09:03:00,3.13409,101.75351,HUB PANDAN INDAH,6,3.13422,101.7277009,Partly cloudy,Morning,Peak,0,Normal,2,0,Wednesday,WB490G,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-15 09:03:00,3.13409,101.75351,HUB PANDAN INDAH,6,3.13422,101.7277009,Partly cloudy,Morning,Peak,0,Normal,2,0,Wednesday,WB490G,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-15 09:03:00,3.13409,101.75351,HUB PANDAN INDAH,6,3.13422,101.7277009,Partly cloudy,Morning,Peak,0,Normal,2,0,Wednesday,WB490G,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-15 11:54:00,3.1577567,101.7511395, AMPANG POINT,9,3.13422,101.7277009,Cloudy,Morning,Non-Peak,0,Normal,2,0,Wednesday,VEU6298,False,3,76755,UTAMA,17.93,16.0,303,0.058,1,29.9,1,3.157334893,101.7508336,0,0
4,Maluri,474,300,2025-01-15 11:54:00,3.1577567,101.7511395, AMPANG POINT,9,3.13422,101.7277009,Cloudy,Morning,Non-Peak,0,Normal,2,0,Wednesday,VEU6298,False,3,75424,TEMPATAN,4.716,16.0,T300,0.058,2,12.6,0,3.157334893,101.7508336,1,0
4,Maluri,474,300,2025-01-15 11:54:00,3.1577567,101.7511395, AMPANG POINT,9,3.13422,101.7277009,Cloudy,Morning,Non-Peak,0,Normal,2,0,Wednesday,VEU6298,False,3,75704,TEMPATAN,8.0,16.0,T301,0.058,3,21.3,0,3.157334893,101.7508336,1,0
4,Maluri,474,300,2025-01-15 21:05:00,3.13409,101.75351,AJ468 Hub Pandan Indah,12,3.13422,101.7277009,Patchy rain possible,Night,Non-Peak,0,Normal,2,0,Wednesday,VEW7052,False,2,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-15 21:05:00,3.13409,101.75351,AJ468 Hub Pandan Indah,12,3.13422,101.7277009,Patchy rain possible,Night,Non-Peak,0,Normal,2,0,Wednesday,VEW7052,False,2,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-15 21:05:00,3.13409,101.75351,AJ468 Hub Pandan Indah,12,3.13422,101.7277009,Patchy rain possible,Night,Non-Peak,0,Normal,2,0,Wednesday,VEW7052,False,2,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-16 09:25:00,3.1452502,101.7046281,KL119 Hospital Tung Shin,8,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,3,0,Thursday,WB480G,True,3,80713,UTAMA,22.593,17.0,400,0.003,1,50.2,1,3.145221667,101.70462,0,1
4,Maluri,474,300,2025-01-16 09:25:00,3.1452502,101.7046281,KL119 Hospital Tung Shin,8,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,3,0,Thursday,WB480G,True,3,53983,UTAMA,15.319,5.0,420,0.003,2,34.0,0,3.145221667,101.70462,0,1
4,Maluri,474,300,2025-01-16 09:25:00,3.1452502,101.7046281,KL119 Hospital Tung Shin,8,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,3,0,Thursday,WB480G,True,3,58453,UTAMA,11.97,12.0,421,0.003,3,26.6,0,3.145221667,101.70462,0,1
4,Maluri,474,300,2025-01-16 11:30:00,3.13409,101.75351,HUB PANDAN INDAH,11,3.13422,101.7277009,Patchy rain possible,Morning,Non-Peak,0,Normal,3,0,Thursday,VEL9768,False,2,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-16 11:30:00,3.13409,101.75351,HUB PANDAN INDAH,11,3.13422,101.7277009,Patchy rain possible,Morning,Non-Peak,0,Normal,3,0,Thursday,VEL9768,False,2,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-16 11:30:00,3.13409,101.75351,HUB PANDAN INDAH,11,3.13422,101.7277009,Patchy rain possible,Morning,Non-Peak,0,Normal,3,0,Thursday,VEL9768,False,2,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-16 11:30:00,3.13409,101.75351,HUB PANDAN INDAH,7,3.13422,101.7277009,Patchy rain possible,Morning,Non-Peak,0,Normal,3,0,Thursday,VGH4658,False,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-16 11:30:00,3.13409,101.75351,HUB PANDAN INDAH,7,3.13422,101.7277009,Patchy rain possible,Morning,Non-Peak,0,Normal,3,0,Thursday,VGH4658,False,3,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-16 11:30:00,3.13409,101.75351,HUB PANDAN INDAH,7,3.13422,101.7277009,Patchy rain possible,Morning,Non-Peak,0,Normal,3,0,Thursday,VGH4658,False,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-17 18:31:00,3.13409,101.75351,HUB PANDAN INDAH,9,3.13422,101.7277009,Cloudy,Evening,Peak,0,Normal,4,0,Friday,VER7240,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-17 18:31:00,3.13409,101.75351,HUB PANDAN INDAH,9,3.13422,101.7277009,Cloudy,Evening,Peak,0,Normal,4,0,Friday,VER7240,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-17 18:31:00,3.13409,101.75351,HUB PANDAN INDAH,9,3.13422,101.7277009,Cloudy,Evening,Peak,0,Normal,4,0,Friday,VER7240,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-18 18:52:00,3.13409,101.75351,HUB PANDAN INDAH,6,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,VFA2793,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-18 18:52:00,3.13409,101.75351,HUB PANDAN INDAH,6,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,VFA2793,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,54.6,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-18 18:52:00,3.13409,101.75351,HUB PANDAN INDAH,6,3.13422,101.7277009,Patchy rain possible,Evening,Peak,0,Normal,5,1,Saturday,VFA2793,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.9,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-19 06:10:00,3.13409,101.75351,Hub Pandan Indah,16,3.13422,101.7277009,Partly cloudy,Morning,Non-Peak,0,Normal,6,1,Sunday,VEL9768,False,2,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-19 06:10:00,3.13409,101.75351,Hub Pandan Indah,16,3.13422,101.7277009,Partly cloudy,Morning,Non-Peak,0,Normal,6,1,Sunday,VEL9768,False,2,54015,UTAMA,31.4,5.0,420,0.0,2,41.0,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-19 06:10:00,3.13409,101.75351,Hub Pandan Indah,16,3.13422,101.7277009,Partly cloudy,Morning,Non-Peak,0,Normal,6,1,Sunday,VEL9768,False,2,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.2,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-20 15:32:00,3.13409,101.75351,HUB PANDAN INDAH,29,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WUU6736,False,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:32:00,3.13409,101.75351,HUB PANDAN INDAH,29,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WUU6736,False,1,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:32:00,3.13409,101.75351,HUB PANDAN INDAH,29,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WUU6736,False,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-20 15:32:00,3.13409,101.75351,HUB PANDAN INDAH,23,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WC7343F,False,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:32:00,3.13409,101.75351,HUB PANDAN INDAH,23,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WC7343F,False,1,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:32:00,3.13409,101.75351,HUB PANDAN INDAH,23,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WC7343F,False,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-20 15:37:00,3.13409,101.75351,HUB PANDAN INDAH,29,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WVA4166,False,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:37:00,3.13409,101.75351,HUB PANDAN INDAH,29,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WVA4166,False,1,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:37:00,3.13409,101.75351,HUB PANDAN INDAH,29,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,WVA4166,False,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-20 15:37:00,3.13409,101.75351,HUB PANDAN INDAH,23,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,VEN6127,False,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:37:00,3.13409,101.75351,HUB PANDAN INDAH,23,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,VEN6127,False,1,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 15:37:00,3.13409,101.75351,HUB PANDAN INDAH,23,3.13422,101.7277009,Partly cloudy,Afternoon,Non-Peak,0,Normal,0,0,Monday,VEN6127,False,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-20 20:25:00,3.13409,101.75351,HUB PANDAN INDAH,3,3.13422,101.7277009,Clear,Evening,Peak,0,Normal,0,0,Monday,WUY4963,True,3,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-20 20:25:00,3.13409,101.75351,HUB PANDAN INDAH,3,3.13422,101.7277009,Clear,Evening,Peak,0,Normal,0,0,Monday,WUY4963,True,3,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-20 20:25:00,3.13409,101.75351,HUB PANDAN INDAH,3,3.13422,101.7277009,Clear,Evening,Peak,0,Normal,0,0,Monday,WUY4963,True,3,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-20 20:25:00,3.13409,101.75351,HUB PANDAN INDAH,26,3.13422,101.7277009,Clear,Evening,Peak,0,Normal,0,0,Monday,VER7240,True,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-20 20:25:00,3.13409,101.75351,HUB PANDAN INDAH,26,3.13422,101.7277009,Clear,Evening,Peak,0,Normal,0,0,Monday,VER7240,True,1,54015,UTAMA,31.4,5.0,420,0.0,2,69.8,0,3.134093,101.753511,0,1
4,Maluri,474,300,2025-01-20 20:25:00,3.13409,101.75351,HUB PANDAN INDAH,26,3.13422,101.7277009,Clear,Evening,Peak,0,Normal,0,0,Monday,VER7240,True,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,3.7,0,3.134093,101.753511,1,1
4,Maluri,474,300,2025-01-20 21:18:00,3.13409,101.75351,HUB PANDAN INDAH,30,3.13422,101.7277009,Patchy rain possible,Night,Non-Peak,0,Normal,0,0,Monday,VEL9768,False,1,53944,UTAMA,0.001,5.0,420,0.0,1,0.0,1,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 21:18:00,3.13409,101.75351,HUB PANDAN INDAH,30,3.13422,101.7277009,Patchy rain possible,Night,Non-Peak,0,Normal,0,0,Monday,VEL9768,False,1,54015,UTAMA,31.4,5.0,420,0.0,2,52.3,0,3.134093,101.753511,0,0
4,Maluri,474,300,2025-01-20 21:18:00,3.13409,101.75351,HUB PANDAN INDAH,30,3.13422,101.7277009,Patchy rain possible,Night,Non-Peak,0,Normal,0,0,Monday,VEL9768,False,1,49497,TEMPATAN,1.038,7.6,T351,0.0,3,2.8,0,3.134093,101.753511,1,0
4,Maluri,474,300,2025-01-22 09:43:00,3.133892,101.7516751,PANDAN INDAH,15,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,2,0,Wednesday,VEQ7949,True,2,9088,SS,5.564,8.0,AJ03,0.025,1,19.8,1,3.133901,101.751447,2,1
4,Maluri,474,300,2025-01-22 09:43:00,3.133892,101.7516751,PANDAN INDAH,15,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,2,0,Wednesday,VEQ7949,True,2,54014,UTAMA,29.157,5.0,420,0.039,2,64.8,0,3.134203333,101.7515104,0,1
4,Maluri,474,300,2025-01-22 09:43:00,3.133892,101.7516751,PANDAN INDAH,15,3.13422,101.7277009,Patchy rain possible,Morning,Peak,0,Normal,2,0,Wednesday,VEQ7949,True,2,49496,TEMPATAN,0.554,7.6,T351,0.039,3,2.0,0,3.134203333,101.7515104,1,1
